CustomerID,FirstName,LastName,Age,City,Country,Email,CorporateEmail,Newsletter,AgeGroup,CustomerGroup,OrderNumber,ProductNr,StoreID,Date,StoreType,Price
25-250-129-102,Ilias,Ruck,52.0,New York,United_States,Ilias .Ruck@email.com,,1.0,Adult,CC1,23893841,A-046-1986,Store_2460,2019-11-04,Onsite Store,56.99
25-250-129-102,Ilias,Ruck,52.0,New York,United_States,Ilias .Ruck@email.com,,1.0,Adult,CC1,23893841,F-253-1990,Store_2460,2019-11-04,Onsite Store,129.59
25-250-129-102,Ilias,Ruck,52.0,New York,United_States,Ilias .Ruck@email.com,,1.0,Adult,CC1,23893841,C-064-2017,Store_2460,2019-11-04,Onsite Store,76.59
25-250-129-102,Ilias,Ruck,52.0,New York,United_States,Ilias .Ruck@email.com,,1.0,Adult,CC1,23893841,F-094-2000,Store_2460,2019-11-04,Onsite Store,46.99
25-250-129-102,Ilias,Ruck,52.0,New York,United_States,Ilias .Ruck@email.com,,1.0,Adult,CC1,23893842,B-052-1993,Store_2369,2019-04-05,Online Store,27.59
25-250-129-102,Ilias,Ruck,52.0,New York,United_States,Ilias .Ruck@email.com,,1.0,Adult,CC1,23893842,A-121-1980,Store_2369,2019-04-05,Online Store,96.99
25-250-129-102,Ilias,Ruck,52.0,New York,United_States,Ilias .Ruck@email.com,,1.0,Adult,CC1,23893842,F-007-2011,Store_2369,2019-04-05,Online Store,59.59
25-250-129-102,Ilias,Ruck,52.0,New York,United_States,Ilias .Ruck@email.com,,1.0,Adult,CC1,23893842,V-187-1997,Store_2369,2019-04-05,Online Store,48.59
25-250-129-102,Ilias,Ruck,52.0,New York,United_States,Ilias .Ruck@email.com,,1.0,Adult,CC1,23893842,F-118-2000,Store_2369,2019-04-05,Online Store,90.59
25-250-129-102,Ilias,Ruck,52.0,New York,United_States,Ilias .Ruck@email.com,,1.0,Adult,CC1,23893842,A-277-2003,Store_2369,2019-04-05,Online Store,27.99
25-250-129-102,Ilias,Ruck,52.0,New York,United_States,Ilias .Ruck@email.com,,1.0,Adult,CC1,23893842,B-142-1986,Store_2369,2019-04-05,Online Store,90.59
25-250-129-102,Ilias,Ruck,52.0,New York,United_States,Ilias .Ruck@email.com,,1.0,Adult,CC1,23893842,Z-055-2005,Store_2369,2019-04-05,Online Store,83.59
25-250-129-102,Ilias,Ruck,52.0,New York,United_States,Ilias .Ruck@email.com,,1.0,Adult,CC1,23893843,G-292-2009,Store_2365,2019-02-13,Online Store,67.59
25-250-129-102,Ilias,Ruck,52.0,New York,United_States,Ilias .Ruck@email.com,,1.0,Adult,CC1,23893843,B-124-1987,Store_2365,2019-02-13,Online Store,89.99
25-250-129-102,Ilias,Ruck,52.0,New York,United_States,Ilias .Ruck@email.com,,1.0,Adult,CC1,23893843,F-106-1984,Store_2365,2019-02-13,Online Store,138.99
25-250-129-102,Ilias,Ruck,52.0,New York,United_States,Ilias .Ruck@email.com,,1.0,Adult,CC1,23893844,I-025-2018,Store_2422,2019-10-15,Onsite Store,86.59
25-250-129-102,Ilias,Ruck,52.0,New York,United_States,Ilias .Ruck@email.com,,1.0,Adult,CC1,23893844,F-151-2015,Store_2422,2019-10-15,Onsite Store,101.59
25-250-129-102,Ilias,Ruck,52.0,New York,United_States,Ilias .Ruck@email.com,,1.0,Adult,CC1,23893844,G-268-1989,Store_2422,2019-10-15,Onsite Store,80.59
25-250-129-102,Ilias,Ruck,52.0,New York,United_States,Ilias .Ruck@email.com,,1.0,Adult,CC1,23893844,V-211-2016,Store_2422,2019-10-15,Onsite Store,73.59
25-250-129-102,Ilias,Ruck,52.0,New York,United_States,Ilias .Ruck@email.com,,1.0,Adult,CC1,23893844,A-118-2001,Store_2422,2019-10-15,Onsite Store,32.99
25-250-129-102,Ilias,Ruck,52.0,New York,United_States,Ilias .Ruck@email.com,,1.0,Adult,CC1,23893844,F-106-1995,Store_2422,2019-10-15,Onsite Store,108.59
25-250-129-102,Ilias,Ruck,52.0,New York,United_States,Ilias .Ruck@email.com,,1.0,Adult,CC1,23893844,W-070-2012,Store_2422,2019-10-15,Onsite Store,47.99
25-250-129-102,Ilias,Ruck,52.0,New York,United_States,Ilias .Ruck@email.com,,1.0,Adult,CC1,23893844,W-052-1996,Store_2422,2019-10-15,Onsite Store,53.99
25-250-129-102,Ilias,Ruck,52.0,New York,United_States,Ilias .Ruck@email.com,,1.0,Adult,CC1,23893844,J-004-2011,Store_2422,2019-10-15,Onsite Store,56.99
25-250-129-102,Ilias,Ruck,52.0,New York,United_States,Ilias .Ruck@email.com,,1.0,Adult,CC1,23893844,J-265-1992,Store_2422,2019-10-15,Onsite Store,73.99
25-250-129-102,Ilias,Ruck,52.0,New York,United_States,Ilias .Ruck@email.com,,1.0,Adult,CC1,23893845,V-043-1997,Store_2421,2019-03-27,Onsite Store,81.99
25-250-129-102,Ilias,Ruck,52.0,New York,United_States,Ilias .Ruck@email.com,,1.0,Adult,CC1,23893845,B-106-2005,Store_2421,2019-03-27,Onsite Store,17.59
25-250-129-102,Ilias,Ruck,52.0,New York,United_States,Ilias .Ruck@email.com,,1.0,Adult,CC1,23893845,H-163-2016,Store_2421,2019-03-27,Onsite Store,73.59
37-370-753-852,Hiltrud,Prell,26.0,San Jose,United_States,Hiltrud.Prell@email.com,,0.0,Adult,CC1,23895610,J-178-2002,Store_2368,2022-12-11,Online Store,80.99
37-370-753-852,Hiltrud,Prell,26.0,San Jose,United_States,Hiltrud.Prell@email.com,,0.0,Adult,CC1,23895610,N-064-1999,Store_2368,2022-12-11,Online Store,29.59
37-370-753-852,Hiltrud,Prell,26.0,San Jose,United_States,Hiltrud.Prell@email.com,,0.0,Adult,CC1,23895610,G-091-2017,Store_2368,2022-12-11,Online Store,77.99
37-370-753-852,Hiltrud,Prell,26.0,San Jose,United_States,Hiltrud.Prell@email.com,,0.0,Adult,CC1,23895610,V-166-2011,Store_2368,2022-12-11,Online Store,33.59
37-370-753-852,Hiltrud,Prell,26.0,San Jose,United_States,Hiltrud.Prell@email.com,,0.0,Adult,CC1,23895610,A-064-2009,Store_2368,2022-12-11,Online Store,12.99
37-370-753-852,Hiltrud,Prell,26.0,San Jose,United_States,Hiltrud.Prell@email.com,,0.0,Adult,CC1,23895610,H-262-2007,Store_2368,2022-12-11,Online Store,35.59
37-370-753-852,Hiltrud,Prell,26.0,San Jose,United_States,Hiltrud.Prell@email.com,,0.0,Adult,CC1,23895611,V-244-2007,Store_2457,2022-12-09,Onsite Store,71.99
37-370-753-852,Hiltrud,Prell,26.0,San Jose,United_States,Hiltrud.Prell@email.com,,0.0,Adult,CC1,23895611,Z-112-1995,Store_2457,2022-12-09,Onsite Store,118.99
37-370-753-852,Hiltrud,Prell,26.0,San Jose,United_States,Hiltrud.Prell@email.com,,0.0,Adult,CC1,23895611,V-226-2010,Store_2457,2022-12-09,Onsite Store,50.99
37-370-753-852,Hiltrud,Prell,26.0,San Jose,United_States,Hiltrud.Prell@email.com,,0.0,Adult,CC1,23895612,I-151-1993,Store_2348,2022-08-27,Online Store,76.59
37-370-753-852,Hiltrud,Prell,26.0,San Jose,United_States,Hiltrud.Prell@email.com,,0.0,Adult,CC1,23895612,Q-175-1993,Store_2348,2022-08-27,Online Store,47.99
37-370-753-852,Hiltrud,Prell,26.0,San Jose,United_States,Hiltrud.Prell@email.com,,0.0,Adult,CC1,23895612,B-073-2015,Store_2348,2022-08-27,Online Store,53.99
37-370-753-852,Hiltrud,Prell,26.0,San Jose,United_States,Hiltrud.Prell@email.com,,0.0,Adult,CC1,23895613,V-064-2006,Store_2431,2022-10-30,Onsite Store,66.99
37-370-753-852,Hiltrud,Prell,26.0,San Jose,United_States,Hiltrud.Prell@email.com,,0.0,Adult,CC1,23895613,F-193-1987,Store_2431,2022-10-30,Onsite Store,53.99
37-370-753-852,Hiltrud,Prell,26.0,San Jose,United_States,Hiltrud.Prell@email.com,,0.0,Adult,CC1,23895613,N-247-1983,Store_2431,2022-10-30,Onsite Store,34.99
37-370-753-852,Hiltrud,Prell,26.0,San Jose,United_States,Hiltrud.Prell@email.com,,0.0,Adult,CC1,23895613,I-205-2006,Store_2431,2022-10-30,Onsite Store,131.59
37-370-753-852,Hiltrud,Prell,26.0,San Jose,United_States,Hiltrud.Prell@email.com,,0.0,Adult,CC1,23895613,V-022-1991,Store_2431,2022-10-30,Onsite Store,24.59
37-370-753-852,Hiltrud,Prell,26.0,San Jose,United_States,Hiltrud.Prell@email.com,,0.0,Adult,CC1,23895613,H-136-1983,Store_2431,2022-10-30,Onsite Store,57.99
37-370-753-852,Hiltrud,Prell,26.0,San Jose,United_States,Hiltrud.Prell@email.com,,0.0,Adult,CC1,23895614,Q-037-1988,Store_2355,2022-12-05,Online Store,65.99
37-370-753-852,Hiltrud,Prell,26.0,San Jose,United_States,Hiltrud.Prell@email.com,,0.0,Adult,CC1,23895614,Z-004-2015,Store_2355,2022-12-05,Online Store,101.99
37-370-753-852,Hiltrud,Prell,26.0,San Jose,United_States,Hiltrud.Prell@email.com,,0.0,Adult,CC1,23895614,G-088-2004,Store_2355,2022-12-05,Online Store,26.99
37-370-753-852,Hiltrud,Prell,26.0,San Jose,United_States,Hiltrud.Prell@email.com,,0.0,Adult,CC1,23895614,J-139-2000,Store_2355,2022-12-05,Online Store,60.99
37-370-753-852,Hiltrud,Prell,26.0,San Jose,United_States,Hiltrud.Prell@email.com,,0.0,Adult,CC1,23895614,Q-052-1994,Store_2355,2022-12-05,Online Store,29.99
37-370-753-852,Hiltrud,Prell,26.0,San Jose,United_States,Hiltrud.Prell@email.com,,0.0,Adult,CC1,23895615,G-091-2014,Store_2357,2022-06-06,Online Store,123.59
37-370-753-852,Hiltrud,Prell,26.0,San Jose,United_States,Hiltrud.Prell@email.com,,0.0,Adult,CC1,23895615,C-259-2000,Store_2357,2022-06-06,Online Store,29.59
37-370-753-852,Hiltrud,Prell,26.0,San Jose,United_States,Hiltrud.Prell@email.com,,0.0,Adult,CC1,23895615,G-037-1992,Store_2357,2022-06-06,Online Store,99.99
37-370-753-852,Hiltrud,Prell,26.0,San Jose,United_States,Hiltrud.Prell@email.com,,0.0,Adult,CC1,23895615,Z-286-1992,Store_2357,2022-06-06,Online Store,76.59
37-370-753-852,Hiltrud,Prell,26.0,San Jose,United_States,Hiltrud.Prell@email.com,,0.0,Adult,CC1,23895615,Z-205-2011,Store_2357,2022-06-06,Online Store,65.59
37-370-753-852,Hiltrud,Prell,26.0,San Jose,United_States,Hiltrud.Prell@email.com,,0.0,Adult,CC1,23895615,V-112-2005,Store_2357,2022-06-06,Online Store,118.59
37-370-753-852,Hiltrud,Prell,26.0,San Jose,United_States,Hiltrud.Prell@email.com,,0.0,Adult,CC1,23895616,Z-055-2009,Store_2373,2022-08-12,Online Store,37.99
37-370-753-852,Hiltrud,Prell,26.0,San Jose,United_States,Hiltrud.Prell@email.com,,0.0,Adult,CC1,23895616,I-070-1995,Store_2373,2022-08-12,Online Store,67.59
37-370-753-852,Hiltrud,Prell,26.0,San Jose,United_States,Hiltrud.Prell@email.com,,0.0,Adult,CC1,23895616,B-250-1988,Store_2373,2022-08-12,Online Store,49.59
37-370-753-852,Hiltrud,Prell,26.0,San Jose,United_States,Hiltrud.Prell@email.com,,0.0,Adult,CC1,23895617,W-217-1999,Store_2391,2022-04-05,Online Store,18.99
37-370-753-852,Hiltrud,Prell,26.0,San Jose,United_States,Hiltrud.Prell@email.com,,0.0,Adult,CC1,23895617,I-010-2012,Store_2391,2022-04-05,Online Store,45.99
37-370-753-852,Hiltrud,Prell,26.0,San Jose,United_States,Hiltrud.Prell@email.com,,0.0,Adult,CC1,23895617,G-130-1999,Store_2391,2022-04-05,Online Store,82.59
37-370-753-852,Hiltrud,Prell,26.0,San Jose,United_States,Hiltrud.Prell@email.com,,0.0,Adult,CC1,23895617,C-040-2010,Store_2391,2022-04-05,Online Store,35.99
37-370-753-852,Hiltrud,Prell,26.0,San Jose,United_States,Hiltrud.Prell@email.com,,0.0,Adult,CC1,23895617,C-037-1995,Store_2391,2022-04-05,Online Store,67.99
37-370-753-852,Hiltrud,Prell,26.0,San Jose,United_States,Hiltrud.Prell@email.com,,0.0,Adult,CC1,23895617,C-004-2011,Store_2391,2022-04-05,Online Store,43.99
37-370-753-852,Hiltrud,Prell,26.0,San Jose,United_States,Hiltrud.Prell@email.com,,0.0,Adult,CC1,23895618,J-031-1986,Store_2477,2022-10-25,Onsite Store,73.99
37-370-753-852,Hiltrud,Prell,26.0,San Jose,United_States,Hiltrud.Prell@email.com,,0.0,Adult,CC1,23895618,G-064-1996,Store_2477,2022-10-25,Onsite Store,75.99
37-370-753-852,Hiltrud,Prell,26.0,San Jose,United_States,Hiltrud.Prell@email.com,,0.0,Adult,CC1,23895618,I-229-1988,Store_2477,2022-10-25,Onsite Store,86.59
37-370-753-852,Hiltrud,Prell,26.0,San Jose,United_States,Hiltrud.Prell@email.com,,0.0,Adult,CC1,23895618,H-058-2016,Store_2477,2022-10-25,Onsite Store,72.59
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895070,C-244-2007,Store_2376,2022-02-11,Online Store,54.99
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895070,Q-094-1985,Store_2376,2022-02-11,Online Store,49.59
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895070,W-046-1980,Store_2376,2022-02-11,Online Store,91.99
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895070,W-064-2000,Store_2376,2022-02-11,Online Store,132.59
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895070,I-133-1985,Store_2376,2022-02-11,Online Store,87.99
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895070,G-031-1997,Store_2376,2022-02-11,Online Store,102.59
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895070,F-223-2015,Store_2376,2022-02-11,Online Store,88.99
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895071,Z-016-1999,Store_2349,2022-07-25,Online Store,38.99
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895072,F-184-1994,Store_2454,2022-08-02,Onsite Store,71.99
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895072,Z-019-1995,Store_2454,2022-08-02,Onsite Store,46.99
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895072,Z-268-2017,Store_2454,2022-08-02,Onsite Store,32.99
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895072,N-154-1988,Store_2454,2022-08-02,Onsite Store,33.59
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895073,C-181-1980,Store_2476,2022-03-28,Onsite Store,37.59
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895073,G-103-2006,Store_2476,2022-03-28,Onsite Store,66.99
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895073,G-298-1981,Store_2476,2022-03-28,Onsite Store,125.99
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895073,H-196-2003,Store_2476,2022-03-28,Onsite Store,78.99
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895073,C-022-2015,Store_2476,2022-03-28,Onsite Store,70.99
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895073,B-037-1999,Store_2476,2022-03-28,Onsite Store,35.59
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895073,H-298-1995,Store_2476,2022-03-28,Onsite Store,50.99
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895073,G-235-2009,Store_2476,2022-03-28,Onsite Store,59.59
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895073,I-235-2012,Store_2476,2022-03-28,Onsite Store,135.59
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895073,Q-058-1998,Store_2476,2022-03-28,Onsite Store,60.99
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895074,Z-145-1982,Store_2368,2022-07-27,Online Store,89.99
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895074,H-199-1993,Store_2368,2022-07-27,Online Store,54.59
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895074,C-157-2007,Store_2368,2022-07-27,Online Store,111.99
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895074,F-229-2016,Store_2368,2022-07-27,Online Store,56.59
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895074,C-262-1993,Store_2368,2022-07-27,Online Store,121.99
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895074,C-115-1989,Store_2368,2022-07-27,Online Store,32.59
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895074,I-004-2018,Store_2368,2022-07-27,Online Store,73.59
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895074,F-250-2018,Store_2368,2022-07-27,Online Store,67.59
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895075,Q-022-1995,Store_2418,2022-02-01,Onsite Store,21.99
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895076,N-049-2001,Store_2444,2022-06-08,Onsite Store,16.99
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895076,F-259-1981,Store_2444,2022-06-08,Onsite Store,42.59
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895076,A-259-1982,Store_2444,2022-06-08,Onsite Store,61.59
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895077,G-136-2005,Store_2458,2022-02-18,Onsite Store,3.59
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895077,Q-268-1980,Store_2458,2022-02-18,Onsite Store,27.59
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895077,V-073-2015,Store_2458,2022-02-18,Onsite Store,40.99
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895078,Z-268-1983,Store_2389,2022-01-02,Online Store,35.99
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895078,C-283-1987,Store_2389,2022-01-02,Online Store,59.59
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895078,I-274-1996,Store_2389,2022-01-02,Online Store,58.59
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895078,C-112-2015,Store_2389,2022-01-02,Online Store,37.59
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895078,Q-061-1985,Store_2389,2022-01-02,Online Store,47.59
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895078,A-298-2005,Store_2389,2022-01-02,Online Store,47.99
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895078,I-145-1993,Store_2389,2022-01-02,Online Store,54.99
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895078,H-037-1986,Store_2389,2022-01-02,Online Store,84.99
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895078,C-151-1995,Store_2389,2022-01-02,Online Store,53.59
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895078,J-157-2007,Store_2389,2022-01-02,Online Store,116.59
71-714-127-514,Rosl,Burkhart,25.0,San Antonio,United_States,Rosl.Burkhart@email.com,,0.0,Adult,CC3,23895078,Z-094-2016,Store_2389,2022-01-02,Online Store,63.59
22-222-175-878,Severin ,Lipp,67.0,San Diego,United_States,Severin .Lipp@email.com,,1.0,Older Adult,CC3,23895133,G-073-1995,Store_2444,2022-05-17,Onsite Store,36.99
22-222-175-878,Severin ,Lipp,67.0,San Diego,United_States,Severin .Lipp@email.com,,1.0,Older Adult,CC3,23895133,B-181-1981,Store_2444,2022-05-17,Onsite Store,57.59
22-222-175-878,Severin ,Lipp,67.0,San Diego,United_States,Severin .Lipp@email.com,,1.0,Older Adult,CC3,23895133,Q-157-1989,Store_2444,2022-05-17,Onsite Store,52.59
22-222-175-878,Severin ,Lipp,67.0,San Diego,United_States,Severin .Lipp@email.com,,1.0,Older Adult,CC3,23895133,B-208-1994,Store_2444,2022-05-17,Onsite Store,81.59
22-222-175-878,Severin ,Lipp,67.0,San Diego,United_States,Severin .Lipp@email.com,,1.0,Older Adult,CC3,23895133,Q-040-2007,Store_2444,2022-05-17,Onsite Store,58.59
22-222-175-878,Severin ,Lipp,67.0,San Diego,United_States,Severin .Lipp@email.com,,1.0,Older Adult,CC3,23895133,H-067-1990,Store_2444,2022-05-17,Onsite Store,48.99
22-222-175-878,Severin ,Lipp,67.0,San Diego,United_States,Severin .Lipp@email.com,,1.0,Older Adult,CC3,23895133,J-121-1997,Store_2444,2022-05-17,Onsite Store,43.99
22-222-175-878,Severin ,Lipp,67.0,San Diego,United_States,Severin .Lipp@email.com,,1.0,Older Adult,CC3,23895134,A-268-2006,Store_2415,2022-08-06,Onsite Store,47.59
22-222-175-878,Severin ,Lipp,67.0,San Diego,United_States,Severin .Lipp@email.com,,1.0,Older Adult,CC3,23895134,H-103-1992,Store_2415,2022-08-06,Onsite Store,78.59
22-222-175-878,Severin ,Lipp,67.0,San Diego,United_States,Severin .Lipp@email.com,,1.0,Older Adult,CC3,23895134,W-232-1995,Store_2415,2022-08-06,Onsite Store,41.59
22-222-175-878,Severin ,Lipp,67.0,San Diego,United_States,Severin .Lipp@email.com,,1.0,Older Adult,CC3,23895134,A-001-2015,Store_2415,2022-08-06,Onsite Store,54.99
22-222-175-878,Severin ,Lipp,67.0,San Diego,United_States,Severin .Lipp@email.com,,1.0,Older Adult,CC3,23895134,A-256-2001,Store_2415,2022-08-06,Onsite Store,77.59
22-222-175-878,Severin ,Lipp,67.0,San Diego,United_States,Severin .Lipp@email.com,,1.0,Older Adult,CC3,23895134,J-040-1998,Store_2415,2022-08-06,Onsite Store,77.59
22-222-175-878,Severin ,Lipp,67.0,San Diego,United_States,Severin .Lipp@email.com,,1.0,Older Adult,CC3,23895134,F-118-2009,Store_2415,2022-08-06,Onsite Store,46.99
22-222-175-878,Severin ,Lipp,67.0,San Diego,United_States,Severin .Lipp@email.com,,1.0,Older Adult,CC3,23895134,Z-142-2014,Store_2415,2022-08-06,Onsite Store,84.99
22-222-175-878,Severin ,Lipp,67.0,San Diego,United_States,Severin .Lipp@email.com,,1.0,Older Adult,CC3,23895134,Z-043-1984,Store_2415,2022-08-06,Onsite Store,95.59
22-222-175-878,Severin ,Lipp,67.0,San Diego,United_States,Severin .Lipp@email.com,,1.0,Older Adult,CC3,23895135,C-115-2007,Store_2414,2022-03-29,Onsite Store,85.59
22-222-175-878,Severin ,Lipp,67.0,San Diego,United_States,Severin .Lipp@email.com,,1.0,Older Adult,CC3,23895135,N-169-1982,Store_2414,2022-03-29,Onsite Store,101.59
22-222-175-878,Severin ,Lipp,67.0,San Diego,United_States,Severin .Lipp@email.com,,1.0,Older Adult,CC3,23895135,V-205-1993,Store_2414,2022-03-29,Onsite Store,47.59
22-222-175-878,Severin ,Lipp,67.0,San Diego,United_States,Severin .Lipp@email.com,,1.0,Older Adult,CC3,23895136,W-100-1999,Store_2366,2022-11-23,Online Store,53.99
22-222-175-878,Severin ,Lipp,67.0,San Diego,United_States,Severin .Lipp@email.com,,1.0,Older Adult,CC3,23895136,F-271-2012,Store_2366,2022-11-23,Online Store,46.99
22-222-175-878,Severin ,Lipp,67.0,San Diego,United_States,Severin .Lipp@email.com,,1.0,Older Adult,CC3,23895136,G-016-2005,Store_2366,2022-11-23,Online Store,103.59
22-222-175-878,Severin ,Lipp,67.0,San Diego,United_States,Severin .Lipp@email.com,,1.0,Older Adult,CC3,23895136,F-148-2000,Store_2366,2022-11-23,Online Store,81.99
22-222-175-878,Severin ,Lipp,67.0,San Diego,United_States,Severin .Lipp@email.com,,1.0,Older Adult,CC3,23895137,G-094-2010,Store_2438,2022-04-06,Onsite Store,126.59
22-222-175-878,Severin ,Lipp,67.0,San Diego,United_States,Severin .Lipp@email.com,,1.0,Older Adult,CC3,23895137,Z-154-1999,Store_2438,2022-04-06,Onsite Store,111.99
22-222-175-878,Severin ,Lipp,67.0,San Diego,United_States,Severin .Lipp@email.com,,1.0,Older Adult,CC3,23895137,N-256-2007,Store_2438,2022-04-06,Onsite Store,38.59
22-222-175-878,Severin ,Lipp,67.0,San Diego,United_States,Severin .Lipp@email.com,,1.0,Older Adult,CC3,23895137,G-034-2010,Store_2438,2022-04-06,Onsite Store,67.59
22-222-175-878,Severin ,Lipp,67.0,San Diego,United_States,Severin .Lipp@email.com,,1.0,Older Adult,CC3,23895137,V-241-1993,Store_2438,2022-04-06,Onsite Store,52.99
22-222-175-878,Severin ,Lipp,67.0,San Diego,United_States,Severin .Lipp@email.com,,1.0,Older Adult,CC3,23895138,V-175-1992,Store_2433,2022-05-09,Onsite Store,64.59
22-222-175-878,Severin ,Lipp,67.0,San Diego,United_States,Severin .Lipp@email.com,,1.0,Older Adult,CC3,23895138,I-181-1991,Store_2433,2022-05-09,Onsite Store,85.59
